Acct Code,Acct Name,Acct Type,Op ID,Op Date,Op Type,Op Name,Op Detail,Op Amount
0235,Burak Elektronik,S,36442,45034,6,HGN2023000000714,Faturamız,225.54
0235,Burak Elektronik,S,36441,45034,4,HGN2023000000714,Faturamız,1253.00
0235,Burak Elektronik,S,36424,45034,54,51030418130321,Halk Bankası - Tek Çekim,-3500.00
0235,Burak Elektronik,S,36160,45030,6,BRK2023000000079,Faturası,-117.00
0235,Burak Elektronik,S,36159,45030,4,BRK2023000000079,Faturası,-650.00
0235,Burak Elektronik,S,36080,45031,54,51030415125212,Garanti - 6 Taksit,-3500.00
0235,Burak Elektronik,S,35947,45030,6,HGN2023000000692,Faturamız,155.52
0235,Burak Elektronik,S,35946,45030,4,HGN2023000000692,Faturamız,864.00
0235,Burak Elektronik,S,35191,45026,6,HGN2023000000652,Faturamız,174.96
0235,Burak Elektronik,S,35190,45026,4,HGN2023000000652,Faturamız,972.00
0235,Burak Elektronik,S,35181,45026,54,51030410134402,Isbank - 3 Taksit,-3350.00
0235,Burak Elektronik,S,34952,45023,6,HGN2023000000646,Faturamız,173.52
0235,Burak Elektronik,S,34951,45023,4,HGN2023000000646,Faturamız,964.00
0235,Burak Elektronik,S,34714,45022,6,HGN2023000000634,Faturamız,58.32
0235,Burak Elektronik,S,34713,45022,4,HGN2023000000634,Faturamız,324.00
0235,Burak Elektronik,S,34699,45022,54,51030406123157,Garanti - 6 Taksit,-4300.00
0235,Burak Elektronik,S,34513,45021,6,HGN2023000000627,Faturamız,77.76
0235,Burak Elektronik,S,34512,45021,4,HGN2023000000627,Faturamız,432.00
0235,Burak Elektronik,S,34357,45020,6,HGN2023000000618,Faturamız,18.00
0235,Burak Elektronik,S,34356,45020,4,HGN2023000000618,Faturamız,100.00
0235,Burak Elektronik,S,34084,45019,54,51030403162517,Ykb - 3 Taksit,-2800.00
0235,Burak Elektronik,S,34050,45019,54,51030403153921,AkBank - 6 Taksit,-3500.00
0235,Burak Elektronik,S,33699,45015,6,HGN2023000000592,Faturamız,116.64
0235,Burak Elektronik,S,33698,45015,4,HGN2023000000592,Faturamız,648.00
0235,Burak Elektronik,S,33138,45012,6,HGN2023000000575,Faturamız,36.00
0235,Burak Elektronik,S,33137,45012,4,HGN2023000000575,Faturamız,200.00
0235,Burak Elektronik,S,32996,45010,54,51030325150205,Garanti - 6 Taksit,-30000.00
0235,Burak Elektronik,S,32652,45008,6,HGN2023000000544,Faturamız,85.68
0235,Burak Elektronik,S,32651,45008,4,HGN2023000000544,Faturamız,476.00
0235,Burak Elektronik,S,32497,45007,6,HGN2023000000537,Faturamız,116.64
0235,Burak Elektronik,S,32496,45007,4,HGN2023000000537,Faturamız,648.00
0235,Burak Elektronik,S,32344,45006,6,PHE2023000000104,Faturamız,6160.59
0235,Burak Elektronik,S,32343,45006,4,PHE2023000000104,Faturamız,77007.41
0235,Burak Elektronik,S,31884,45006,6,HGN2023000000518,Faturamız,38.88
0235,Burak Elektronik,S,31883,45006,4,HGN2023000000518,Faturamız,216.00
0235,Burak Elektronik,S,31837,45005,54,51030320162928,Garanti - Tek Çekim,-955.00
0235,Burak Elektronik,S,31318,45000,6,HGN2023000000487,Faturamız,85.50
0235,Burak Elektronik,S,31317,45000,4,HGN2023000000487,Faturamız,475.00
0235,Burak Elektronik,S,31175,45000,6,HGN2023000000477,Faturamız,123.93
0235,Burak Elektronik,S,31174,45000,4,HGN2023000000477,Faturamız,688.50
0235,Burak Elektronik,S,30815,44999,54,51030314094936,Finans - Tek Çekim,-3000.00
0235,Burak Elektronik,S,30814,44998,6,HGN2023000000461,Faturamız,18.00
0235,Burak Elektronik,S,30813,44998,4,HGN2023000000461,Faturamız,100.00
0235,Burak Elektronik,S,30812,44998,54,51030313174435,Garanti - Tek Çekim,-3000.00
0235,Burak Elektronik,S,30811,44998,54,51030313151910,Isbank - 3 Taksit,-2850.00
0235,Burak Elektronik,S,30578,44994,54,51030309135157,Ykb - Tek Çekim,-500.00
0235,Burak Elektronik,S,30435,44993,54,51030308113017,Ykb - 3 Taksit,-4974.00
0235,Burak Elektronik,S,30434,44993,54,51030308094333,Garanti - Tek Çekim,-450.00
0235,Burak Elektronik,S,30406,44992,6,HGN2023000000429,Faturamız,18.00
0235,Burak Elektronik,S,30405,44992,4,HGN2023000000429,Faturamız,100.00
0235,Burak Elektronik,S,30246,44991,6,HGN2023000000413,Faturamız,42.30
0235,Burak Elektronik,S,30245,44991,4,HGN2023000000413,Faturamız,235.00
0235,Burak Elektronik,S,30153,44991,54,51030306105137,Garanti - Tek Çekim,-810.00
0235,Burak Elektronik,S,29967,44988,54,51030303163857,Halk Bankası - Tek Çekim,-1121.00
0235,Burak Elektronik,S,29574,44980,6,BRK2023000000034,Faturası,-946.26
0235,Burak Elektronik,S,29573,44980,4,BRK2023000000034,Faturası,-5257.00
0235,Burak Elektronik,S,29386,44985,6,HGN2023000000371,Faturamız,76.32
0235,Burak Elektronik,S,29385,44985,4,HGN2023000000371,Faturamız,424.00
0235,Burak Elektronik,S,29211,44984,6,HGN2023000000359,Faturamız,174.96
0235,Burak Elektronik,S,29210,44984,4,HGN2023000000359,Faturamız,972.00
0235,Burak Elektronik,S,28973,44981,54,51030224175230,Ykb - 6 Taksit,-3000.00
0235,Burak Elektronik,S,28727,44980,6,HPE2023000000128,Faturamız,254.88
0235,Burak Elektronik,S,28726,44980,4,HPE2023000000128,Faturamız,1416.00
0235,Burak Elektronik,S,28581,44980,54,51030223151546,Garanti - Tek Çekim,-2850.00
0235,Burak Elektronik,S,28529,44978,54,51030221110255,Isbank - Tek Çekim,-620.00
0235,Burak Elektronik,S,28520,44978,54,51030221145656,Halk Bankası - Tek Çekim,-3000.00
0235,Burak Elektronik,S,28509,44978,54,51030221092851,AkBank - 6 Taksit,-3500.00
0235,Burak Elektronik,S,28508,44978,54,51030221093033,AkBank - Tek Çekim,-500.00
0235,Burak Elektronik,S,28091,44974,6,HGN2023000000298,Faturamız,18.00
0235,Burak Elektronik,S,28090,44974,4,HGN2023000000298,Faturamız,100.00
0235,Burak Elektronik,S,27432,44970,6,HGN2023000000271,Faturamız,24.30
0235,Burak Elektronik,S,27431,44970,4,HGN2023000000271,Faturamız,135.00
0235,Burak Elektronik,S,26999,44966,6,HGN2023000000238,Faturamız,18.00
0235,Burak Elektronik,S,26998,44966,4,HGN2023000000238,Faturamız,100.00
0235,Burak Elektronik,S,26692,44964,6,HPE2023000000015,Faturamız,1925.19
0235,Burak Elektronik,S,26691,44964,4,HPE2023000000015,Faturamız,24064.81
0235,Burak Elektronik,S,26393,44964,6,HGN2023000000220,Faturamız,19.44
0235,Burak Elektronik,S,26392,44964,4,HGN2023000000220,Faturamız,108.00
0235,Burak Elektronik,S,25609,44957,6,HGN2023000000181,Faturamız,18.00
0235,Burak Elektronik,S,25608,44957,4,HGN2023000000181,Faturamız,100.00
0235,Burak Elektronik,S,25504,44957,54,51030131110803,Isbank - Tek Çekim,-2000.00
0235,Burak Elektronik,S,25369,44956,54,51030130150731,Finans - Tek Çekim,-2450.00
0235,Burak Elektronik,S,24992,44952,54,51030126122313,Halk Bankası - Tek Çekim,-2900.00
0235,Burak Elektronik,S,24893,44951,54,51030125110306,Garanti - 6 Taksit,-3000.00
0235,Burak Elektronik,S,24812,44950,6,HGN2023000000129,Faturamız,18.00
0235,Burak Elektronik,S,24811,44950,4,HGN2023000000129,Faturamız,100.00
0235,Burak Elektronik,S,24454,44946,54,51030120165931,Ykb - 3 Taksit,-3150.00
0235,Burak Elektronik,S,24448,44946,54,51030120160120,Halk Bankası - Tek Çekim,-2900.00
0235,Burak Elektronik,S,24445,44946,54,51030120154656,Ykb - 6 Taksit,-3150.00
0235,Burak Elektronik,S,24294,44925,3,2022/131,"Hugin Paz hs'tan virman",53972.60
0235,Burak Elektronik,S,24219,44945,54,51030119174150,Garanti - Tek Çekim,-1180.00
0235,Burak Elektronik,S,24055,44944,6,HGN2023000000092,Faturamız,136.08
0235,Burak Elektronik,S,24054,44944,4,HGN2023000000092,Faturamız,756.00
0235,Burak Elektronik,S,23869,44943,54,51030117140825,Halk Bankası - Tek Çekim,-3200.00
0235,Burak Elektronik,S,23851,44943,54,51030117124808,Ykb - 6 Taksit,-3300.00
0235,Burak Elektronik,S,23722,44942,6,HGN2023000000072,Faturamız,77.76
0235,Burak Elektronik,S,23721,44942,4,HGN2023000000072,Faturamız,432.00
0235,Burak Elektronik,S,22615,0,0,,31/12/2021 DEVR HAREKET,-197770.73
0235,Burak Elektronik,S,22614,0,0,,31/12/2021 DEVR HAREKET,202572.89
0235,Burak Elektronik,S,22412,44939,2,GH000006,BURAK HÜMMET CH.MAH. AKB.HAVALE,-1147.50
0235,Burak Elektronik,S,22085,44938,6,HGN2023000000053,Faturamız,206.55
0235,Burak Elektronik,S,22084,44938,4,HGN2023000000053,Faturamız,1147.50
0235,Burak Elektronik,S,21993,44937,54,51030111163731,Garanti - 6 Taksit,-2900.00
0235,Burak Elektronik,S,21920,44937,54,51030111125653,Garanti - 6 Taksit,-3300.00
0235,Burak Elektronik,S,21721,44936,54,51030110152317,Halk Bankası - Tek Çekim,-3300.00
0235,Burak Elektronik,S,21629,44935,6,HGN2023000000044,Faturamız,18.00
0235,Burak Elektronik,S,21628,44935,4,HGN2023000000044,Faturamız,100.00
0235,Burak Elektronik,S,21088,44931,54,51030105142648,Isbank - Tek Çekim,-2750.00
0235,Burak Elektronik,S,21065,44929,54,51030103142046,Garanti - 6 Taksit,-3300.00
0235,Burak Elektronik,S,20629,44925,6,HGN2022000002117,Faturamız,18.00
0235,Burak Elektronik,S,20628,44925,4,HGN2022000002117,Faturamız,100.00
0235,Burak Elektronik,S,19796,44912,6,BRK2022000000279,Faturası,-1779.12
0235,Burak Elektronik,S,19795,44912,4,BRK2022000000279,Faturası,-9884.00
0235,Burak Elektronik,S,19011,44902,6,HGN2022000001941,Faturamız,279.45
0235,Burak Elektronik,S,19010,44902,4,HGN2022000001941,Faturamız,1552.50
0235,Burak Elektronik,S,18993,44902,6,HGN2022000001937,Faturamız,251.82
0235,Burak Elektronik,S,18992,44902,4,HGN2022000001937,Faturamız,1399.00
0235,Burak Elektronik,S,18966,44901,6,HGN2022000001931,Faturamız,19.44
0235,Burak Elektronik,S,18965,44901,4,HGN2022000001931,Faturamız,108.00
0235,Burak Elektronik,S,18095,44889,6,HGN2022000001867,Faturamız,18.00
0235,Burak Elektronik,S,18094,44889,4,HGN2022000001867,Faturamız,100.00
0235,Burak Elektronik,S,17704,44882,6,HGN2022000001804,Faturamız,83.88
0235,Burak Elektronik,S,17703,44882,4,HGN2022000001804,Faturamız,466.00
0235,Burak Elektronik,S,16922,44868,6,HGN2022000001699,Faturamız,124.02
0235,Burak Elektronik,S,16921,44868,4,HGN2022000001699,Faturamız,689.00
0235,Burak Elektronik,S,16914,44868,6,HGN2022000001696,Faturamız,58.32
0235,Burak Elektronik,S,16913,44868,4,HGN2022000001696,Faturamız,324.00
0235,Burak Elektronik,S,16388,44859,6,HGN2022000001644,Faturamız,83.70
0235,Burak Elektronik,S,16387,44859,4,HGN2022000001644,Faturamız,465.00
0235,Burak Elektronik,S,15039,44827,2,,Gar.Bank/Burak Elektronik HVL,-6531.00
0235,Burak Elektronik,S,15027,44821,2,,Gar.Bank/Burak Elektronik FAST,-880.17
0235,Burak Elektronik,S,14850,44821,6,BRK2022000000190,Faturası,-421.20
0235,Burak Elektronik,S,14849,44821,4,BRK2022000000190,Faturası,-2340.00
0235,Burak Elektronik,S,14669,44833,6,HGN2022000001471,Faturamız,248.40
0235,Burak Elektronik,S,14668,44833,4,HGN2022000001471,Faturamız,1380.00
0235,Burak Elektronik,S,14363,44827,6,HGN2022000001432,Faturamız,996.30
0235,Burak Elektronik,S,14362,44827,4,HGN2022000001432,Faturamız,5535.00
0235,Burak Elektronik,S,14169,44824,6,HGN2022000001401,Faturamız,242.10
0235,Burak Elektronik,S,14168,44824,4,HGN2022000001401,Faturamız,1345.00
0235,Burak Elektronik,S,14050,44823,6,HGN2022000001396,Faturamız,76.32
0235,Burak Elektronik,S,14049,44823,4,HGN2022000001396,Faturamız,424.00
0235,Burak Elektronik,S,14042,44823,6,HGN2022000001394,Faturamız,82.26
0235,Burak Elektronik,S,14041,44823,4,HGN2022000001394,Faturamız,457.00
0235,Burak Elektronik,S,13930,44820,6,HGN2022000001386,Faturamız,52.56
0235,Burak Elektronik,S,13929,44820,4,HGN2022000001386,Faturamız,292.00
0235,Burak Elektronik,S,13399,44810,6,HGN2022000001307,Faturamız,81.85
0235,Burak Elektronik,S,13398,44810,4,HGN2022000001307,Faturamız,454.73
0235,Burak Elektronik,S,13242,44805,2,,Gar.Bank/Burak Elektronik havale,-94.40
0235,Burak Elektronik,S,13218,44806,6,HGN2022000001284,Faturamız,14.40
0235,Burak Elektronik,S,13217,44806,4,HGN2022000001284,Faturamız,80.00
0235,Burak Elektronik,S,12759,44802,3,2022-58,Virman/Burak Elektr./H.Pazarlama,-69000.00
0235,Burak Elektronik,S,12745,44785,3,2022-54,Burak Elektronik/H.Pazarlama virman,-130000.00
0235,Burak Elektronik,S,12648,44790,2,,Gar.Bank/Burak Elektronik.havale,-2565.00
0235,Burak Elektronik,S,12574,44799,6,HGN2022000001246,Faturamız,80.82
0235,Burak Elektronik,S,12573,44799,4,HGN2022000001246,Faturamız,449.00
0235,Burak Elektronik,S,12300,44789,6,BRK2022000000164,Faturası,-419.94
0235,Burak Elektronik,S,12299,44789,4,BRK2022000000164,Faturası,-2333.00
0235,Burak Elektronik,S,12217,44776,2,,Gar.Bank/Burak Elektr.FAST,-785.00
0235,Burak Elektronik,S,12123,44791,6,HGN2022000001200,Faturamız,18.00
0235,Burak Elektronik,S,12122,44791,4,HGN2022000001200,Faturamız,100.00
0235,Burak Elektronik,S,11771,44785,6,HGN2022000001162,Faturamız,2392.32
0235,Burak Elektronik,S,11770,44785,4,HGN2022000001162,Faturamız,29904.00
0235,Burak Elektronik,S,11658,44783,6,HGN2022000001146,Faturamız,11961.60
0235,Burak Elektronik,S,11657,44783,4,HGN2022000001146,Faturamız,149520.00
0235,Burak Elektronik,S,11432,44781,6,HGN2022000001124,Faturamız,119.25
0235,Burak Elektronik,S,11431,44781,4,HGN2022000001124,Faturamız,662.50
0235,Burak Elektronik,S,11272,44775,2,,Gar.Bank/Burak Elk FAST,-1127.06
0235,Burak Elektronik,S,11258,44777,6,HGN2022000001114,Faturamız,58.14
0235,Burak Elektronik,S,11257,44777,4,HGN2022000001114,Faturamız,323.00
0235,Burak Elektronik,S,11204,44777,6,HGN2022000001107,Faturamız,11.70
0235,Burak Elektronik,S,11203,44777,4,HGN2022000001107,Faturamız,65.00
0235,Burak Elektronik,S,11109,44776,6,HGN2022000001091,Faturamız,82.05
0235,Burak Elektronik,S,11108,44776,4,HGN2022000001091,Faturamız,455.83
0235,Burak Elektronik,S,10925,44762,2,,Gar.Bank/Burak Elektronik EFT,-500.00
0235,Burak Elektronik,S,10543,44768,6,HGN2022000001032,Faturamız,234.61
0235,Burak Elektronik,S,10542,44768,4,HGN2022000001032,Faturamız,1303.37
0235,Burak Elektronik,S,10354,44761,2,,Gar.Bank/Burak Elektronik FAST,-400.00
0235,Burak Elektronik,S,10338,44763,6,HGN2022000001003,Faturamız,70.20
0235,Burak Elektronik,S,10337,44763,4,HGN2022000001003,Faturamız,390.00
0235,Burak Elektronik,S,10310,44763,6,HGN2022000000999,Faturamız,79.20
0235,Burak Elektronik,S,10309,44763,4,HGN2022000000999,Faturamız,440.00
0235,Burak Elektronik,S,10264,44762,6,HGN2022000000988,Faturamız,54.00
0235,Burak Elektronik,S,10263,44762,4,HGN2022000000988,Faturamız,300.00
0235,Burak Elektronik,S,9824,44743,2,,Gar.Bank/Burak Elektronik FAST,-3370.00
0235,Burak Elektronik,S,9651,44746,6,HGN2022000000921,Faturamız,279.40
0235,Burak Elektronik,S,9650,44746,4,HGN2022000000921,Faturamız,1552.20
0235,Burak Elektronik,S,9228,44733,2,,Gar.Bank/Burak Elektronik havale,-511.60
0235,Burak Elektronik,S,9225,44733,2,,Gar.Bank/Burak Elektronik havale,-1000.00
0235,Burak Elektronik,S,9203,44729,2,,Gar.Bank/Burak Elektronik FAST,-1070.00
0235,Burak Elektronik,S,9036,44734,6,HGN2022000000861,Faturamız,309.60
0235,Burak Elektronik,S,9035,44734,4,HGN2022000000861,Faturamız,1720.00
0235,Burak Elektronik,S,8986,44733,6,HGN2022000000852,Faturamız,78.05
0235,Burak Elektronik,S,8985,44733,4,HGN2022000000852,Faturamız,433.60
0235,Burak Elektronik,S,8965,44733,6,HGN2022000000849,Faturamız,144.00
0235,Burak Elektronik,S,8964,44733,4,HGN2022000000849,Faturamız,800.00
0235,Burak Elektronik,S,8640,44727,6,HGN2022000000813,Faturamız,155.39
0235,Burak Elektronik,S,8639,44727,4,HGN2022000000813,Faturamız,863.30
0235,Burak Elektronik,S,8608,44720,2,,Gar.Bank/Burak Elektronik havale,-1000.00
0235,Burak Elektronik,S,7682,44712,6,HGN2022000000727,Faturamız,73.80
0235,Burak Elektronik,S,7681,44712,4,HGN2022000000727,Faturamız,410.00
0235,Burak Elektronik,S,7503,44705,2,,Gar.Bank/Burak Elektronik -havale,-2000.00
0235,Burak Elektronik,S,7447,44708,6,HGN2022000000709,Faturamız,47.23
0235,Burak Elektronik,S,7446,44708,4,HGN2022000000709,Faturamız,262.40
0235,Burak Elektronik,S,7263,44707,6,HGN2022000000703,Faturamız,167.07
0235,Burak Elektronik,S,7262,44707,4,HGN2022000000703,Faturamız,928.15
0235,Burak Elektronik,S,7188,44706,6,HGN2022000000693,Faturamız,117.00
0235,Burak Elektronik,S,7187,44706,4,HGN2022000000693,Faturamız,650.00
0235,Burak Elektronik,S,7098,44705,6,HGN2022000000680,Faturamız,45.72
0235,Burak Elektronik,S,7097,44705,4,HGN2022000000680,Faturamız,254.00
0235,Burak Elektronik,S,6948,44701,6,HGN2022000000664,Faturamız,207.63
0235,Burak Elektronik,S,6947,44701,4,HGN2022000000664,Faturamız,1153.50
0235,Burak Elektronik,S,6709,44694,6,HGN2022000000628,Faturamız,153.00
0235,Burak Elektronik,S,6708,44694,4,HGN2022000000628,Faturamız,850.00
0235,Burak Elektronik,S,6701,44694,6,HGN2022000000626,Faturamız,69.21
0235,Burak Elektronik,S,6700,44694,4,HGN2022000000626,Faturamız,384.50
0235,Burak Elektronik,S,6678,44693,6,HGN2022000000620,Faturamız,49.62
0235,Burak Elektronik,S,6677,44693,4,HGN2022000000620,Faturamız,275.68
0235,Burak Elektronik,S,6508,44690,6,HGN2022000000599,Faturamız,67.14
0235,Burak Elektronik,S,6507,44690,4,HGN2022000000599,Faturamız,373.00
0235,Burak Elektronik,S,6235,44680,6,HGN2022000000583,Faturamız,98.10
0235,Burak Elektronik,S,6234,44680,4,HGN2022000000583,Faturamız,545.00
0235,Burak Elektronik,S,6204,44676,2,,Gar.Bank/Burak Elektr. havale,-1003.00
0235,Burak Elektronik,S,6197,44678,6,BRK2022000000077,Faturası,-22.50
0235,Burak Elektronik,S,6196,44678,4,BRK2022000000077,Faturası,-125.00
0235,Burak Elektronik,S,6183,44679,6,HGN2022000000581,Faturamız,153.90
0235,Burak Elektronik,S,6182,44679,4,HGN2022000000581,Faturamız,855.00
0235,Burak Elektronik,S,6095,44677,6,BRK2022000000075,Faturası,-872.82
0235,Burak Elektronik,S,6094,44677,4,BRK2022000000075,Faturası,-4849.00
0235,Burak Elektronik,S,6081,44678,6,HGN2022000000562,Faturamız,199.62
0235,Burak Elektronik,S,6080,44678,4,HGN2022000000562,Faturamız,1109.00
0235,Burak Elektronik,S,5997,44677,6,HGN2022000000557,Faturamız,108.99
0235,Burak Elektronik,S,5996,44677,4,HGN2022000000557,Faturamız,605.50
0235,Burak Elektronik,S,5552,44666,6,HGN2022000000518,Faturamız,11.70
0235,Burak Elektronik,S,5551,44666,4,HGN2022000000518,Faturamız,65.00
0235,Burak Elektronik,S,5540,44666,6,HGN2022000000514,Faturamız,11.70
0235,Burak Elektronik,S,5539,44666,4,HGN2022000000514,Faturamız,65.00
0235,Burak Elektronik,S,5363,44665,6,HGN2022000000493,Faturamız,66.11
0235,Burak Elektronik,S,5362,44665,4,HGN2022000000493,Faturamız,367.30
0235,Burak Elektronik,S,4940,44656,6,HGN2022000000454,Faturamız,132.12
0235,Burak Elektronik,S,4939,44656,4,HGN2022000000454,Faturamız,734.00
0235,Burak Elektronik,S,4534,44649,6,HGN2022000000419,Faturamız,66.78
0235,Burak Elektronik,S,4533,44649,4,HGN2022000000419,Faturamız,371.00
0235,Burak Elektronik,S,4499,44648,6,HGN2022000000414,Faturamız,11.70
0235,Burak Elektronik,S,4498,44648,4,HGN2022000000414,Faturamız,65.00
0235,Burak Elektronik,S,4463,44648,6,HGN2022000000408,Faturamız,94.14
0235,Burak Elektronik,S,4462,44648,4,HGN2022000000408,Faturamız,523.00
0235,Burak Elektronik,S,4344,44644,6,HGN2022000000399,Faturamız,66.78
0235,Burak Elektronik,S,4343,44644,4,HGN2022000000399,Faturamız,371.00
0235,Burak Elektronik,S,4096,44641,6,HGN2022000000368,Faturamız,66.24
0235,Burak Elektronik,S,4095,44641,4,HGN2022000000368,Faturamız,368.00
0235,Burak Elektronik,S,3973,44638,6,HGN2022000000362,Faturamız,11.70
0235,Burak Elektronik,S,3972,44638,4,HGN2022000000362,Faturamız,65.00
0235,Burak Elektronik,S,3957,44638,6,HGN2022000000359,Faturamız,199.17
0235,Burak Elektronik,S,3956,44638,4,HGN2022000000359,Faturamız,1106.50
0235,Burak Elektronik,S,3477,44629,6,HGN2022000000318,Faturamız,11.70
0235,Burak Elektronik,S,3476,44629,4,HGN2022000000318,Faturamız,65.00
0235,Burak Elektronik,S,3397,44628,6,HGN2022000000307,Faturamız,40.77
0235,Burak Elektronik,S,3396,44628,4,HGN2022000000307,Faturamız,226.50
0235,Burak Elektronik,S,3215,44624,6,HGN2022000000290,Faturamız,11.70
0235,Burak Elektronik,S,3214,44624,4,HGN2022000000290,Faturamız,65.00
0235,Burak Elektronik,S,3072,44622,6,HGN2022000000272,Faturamız,50.40
0235,Burak Elektronik,S,3071,44622,4,HGN2022000000272,Faturamız,280.00
0235,Burak Elektronik,S,3023,44620,2,,Gar.Bank/Burak Elektronik havale,-3000.00
0235,Burak Elektronik,S,2988,44621,6,HGN2022000000268,Faturamız,288.00
0235,Burak Elektronik,S,2987,44621,4,HGN2022000000268,Faturamız,1600.00
0235,Burak Elektronik,S,1945,44602,6,HGN2022000000174,Faturamız,11.70
0235,Burak Elektronik,S,1944,44602,4,HGN2022000000174,Faturamız,65.00
0235,Burak Elektronik,S,1584,44596,6,HGN2022000000146,Faturamız,364.32
0235,Burak Elektronik,S,1583,44596,4,HGN2022000000146,Faturamız,2024.00
0235,Burak Elektronik,S,1311,44585,6,BRK2022000000019,Faturası,-361.80
0235,Burak Elektronik,S,1310,44585,4,BRK2022000000019,Faturası,-2010.00
0235,Burak Elektronik,S,1079,44588,6,HGN2022000000103,Faturamız,11.70
0235,Burak Elektronik,S,1078,44588,4,HGN2022000000103,Faturamız,65.00
0235,Burak Elektronik,S,1065,44588,6,HGN2022000000100,Faturamız,77.58
0235,Burak Elektronik,S,1064,44588,4,HGN2022000000100,Faturamız,431.00
0235,Burak Elektronik,S,903,44573,2,,Gar.Bank/Burak Elektronik,-246.60
0235,Burak Elektronik,S,902,44573,2,,Gar.Bank/Burak Elektronik,-1370.00
0235,Burak Elektronik,S,803,44580,6,HGN2022000000073,Faturamız,11.70
0235,Burak Elektronik,S,802,44580,4,HGN2022000000073,Faturamız,65.00
0235,Burak Elektronik,S,495,44574,6,HGN2022000000054,Faturamız,246.60
0235,Burak Elektronik,S,494,44574,4,HGN2022000000054,Faturamız,1370.00
0235,Burak Elektronik,S,487,44574,6,HGN2022000000053,Faturamız,61.83
0235,Burak Elektronik,S,486,44574,4,HGN2022000000053,Faturamız,343.50
0235,Burak Elektronik,S,383,44573,6,HGN2022000000047,Faturamız,185.76
0235,Burak Elektronik,S,382,44573,4,HGN2022000000047,Faturamız,1032.00
0235,Burak Elektronik,S,204,44571,6,HGN2022000000021,Faturamız,23.40
0235,Burak Elektronik,S,203,44571,4,HGN2022000000021,Faturamız,130.00
0235,Burak Elektronik,S,44,44568,6,HGN2022000000005,Faturamız,244.80
0235,Burak Elektronik,S,43,44568,4,HGN2022000000005,Faturamız,1360.00
0236,Ege Elektronik,KAPAT,22617,0,0,,31/12/2021 DEVR HAREKET,-701.00
0236,Ege Elektronik,KAPAT,22616,0,0,,31/12/2021 DEVR HAREKET,1576.52
0236,Ege Elektronik,KAPAT,10020,44679,1,0018,Nakit tahsilat-Ege Elektronik-E.Gürkan,-875.52
0237,Mehmet Bodur,KAPAT,22618,0,0,,31/12/2021 DEVR HAREKET,-100.00
0238,Eko Elektronik,ÇALIŞMIYOR,,44166,,,,
0239,Defne Bilişim,S,36275,45033,6,HGA2023000001523,Faturamız,18.00
0239,Defne Bilişim,S,36274,45033,4,HGA2023000001523,Faturamız,100.00
0239,Defne Bilişim,S,34710,45016,2,,Gar.Bank/Defne Bilişim HVL,-118.00
0239,Defne Bilişim,S,34318,45020,6,HGA2023000001386,Faturamız,55.26
0239,Defne Bilişim,S,34317,45020,4,HGA2023000001386,Faturamız,307.00
0239,Defne Bilişim,S,34257,45019,2,391388,DEFNE BİLİŞİM CH.MAH.AKBANK HAVALE,-1652.00
0239,Defne Bilişim,S,34114,45019,6,PHA2023000000308,Faturamız,252.00
0239,Defne Bilişim,S,34113,45019,4,PHA2023000000308,Faturamız,1400.00
0239,Defne Bilişim,S,32890,45009,6,PHA2023000000180,Faturamız,756.00
